,question,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor,answer_encoded_twice
1697,who does georgia play in the sugar bowl,Texas,Hawaii Warriors,0.0,0.0095203891396522,0.0,0.4343263506889343,0.2622386813163757,0.2840301096439361,0.0,0.0,0.0,Hawaii Warriors
1698,who does georgia play in the sugar bowl,Texas,Hairy Dawg,0.0,0.0094148209318518,0.0,0.2216246724128723,0.0733967721462249,0.076888121664524,0.0,0.0,0.0,Hairy Dawg
1699,who does georgia play in the sugar bowl,Texas,alabama crimson tide,0.0,0.0096049699932336,0.0,0.4696526825428009,0.1095811799168586,0.0735779106616973,0.0,0.0,0.0,alabama crimson tide
1700,who does georgia play in the sugar bowl,Texas,Western Kentucky,0.0,0.0098573798313736,0.0,0.4286638498306273,0.2721771001815796,0.3508980274200439,0.0,0.0,0.0,Western Kentucky
1701,who does georgia play in the sugar bowl,Texas,Clemson,0.0,0.0138644836843013,0.0,0.3803867995738983,0.1209714785218238,0.1561746001243591,0.0,0.0,0.0,Clemson
1702,trolls the beat goes on cast satin and chenille,Fryda Wolff,amanda leighton,0.0,0.0118495635688304,0.0,0.2576860785484314,0.244522750377655,0.2287123650312424,0.0,0.0,0.0,amanda leighton
1703,trolls the beat goes on cast satin and chenille,Fryda Wolff,Icona Pop,0.0,0.0094369407743215,0.0,0.2576599717140198,0.1159053593873977,0.1073503047227859,0.0,0.0,0.0,Icona Pop
1704,trolls the beat goes on cast satin and chenille,Fryda Wolff,Hammy,0.0,0.0097845690324902,0.0,0.2385247945785522,0.136663943529129,0.1231240853667259,0.0,0.0,0.0,Hammy
1705,trolls the beat goes on cast satin and chenille,Fryda Wolff,skylar astin,0.0,0.0095307910814881,0.0,0.2488211989402771,0.1741113662719726,0.175558716058731,0.0,0.0,0.0,skylar astin
1706,trolls the beat goes on cast satin and chenille,Fryda Wolff,Kevin Michael Richardson,0.0,0.0097034713253378,0.0,0.21694116294384,0.1402716636657714,0.1441842764616012,0.0,0.0,0.0,Kevin Michael Richardson
1707,when were the three branches of government created,1787,1748,0.0,0.2758934497833252,0.0,0.672640323638916,0.4349739551544189,0.4163889288902282,0.0,0.0,0.0,1748
1708,what is the number 1 sport in china,Football,Association football,1.0,0.7402651906013489,0.6666666666666666,0.7088307738304138,0.7299941182136536,0.7104032039642334,0.0,0.6666666666666666,0.2631578947368421,Association football
1709,what is the number 1 sport in china,Football,Basketball,1.0,0.015467133373022,0.0,0.6435405611991882,0.2972242534160614,0.3995707333087921,0.0,0.0,0.0,Basketball
1710,when does lexi show up in grey's anatomy,season three,season eight,0.0,0.2260264903306961,0.5,0.8851241469383241,0.5221470594406128,0.4654607176780701,0.0,0.5,0.25,season eight
1711,when does lexi show up in grey's anatomy,season three,the eighth-season finale,0.0,0.2774817943572998,0.0,0.5307090282440186,0.3973944783210754,0.3376111090183258,0.0,0.3333333333333333,0.0,the eighth-season finale
1712,when does lexi show up in grey's anatomy,season three,season 9,0.0,0.2519705593585968,0.5,0.7957531809806824,0.4756621420383453,0.4093817472457886,0.0,0.5,0.25,season 9
1713,number of goals scored by ronaldo against barcelona,18,95,0.0,0.019231466576457,0.0,0.6239506006240845,0.1465816050767898,0.1900031864643097,0.0,0.0,0.0,95
1714,number of goals scored by ronaldo against barcelona,18,over 670,0.0,0.0100512197241187,0.0,0.4083001017570496,0.1562864631414413,0.162628024816513,0.0,0.0,0.0,over 670
1715,number of goals scored by ronaldo against barcelona,18,22,0.0,0.1550647765398025,0.0,0.8157124519348145,0.3704310953617096,0.4179010689258576,0.0,0.0,0.0,22
1716,number of goals scored by ronaldo against barcelona,18,5,1.0,0.0839965939521789,0.0,0.6766620278358461,0.2548322677612304,0.277134507894516,0.0,0.0,0.0,5
1717,number of goals scored by ronaldo against barcelona,18,2,1.0,0.0777816921472549,0.0,0.6691275238990784,0.2681772410869598,0.2894275188446045,0.0,0.0,0.0,2
1718,number of goals scored by ronaldo against barcelona,18,14,1.0,0.217085376381874,0.0,0.8432881832122803,0.3836655020713806,0.4440580010414124,0.0,0.0,0.0,14
1719,number of goals scored by ronaldo against barcelona,18,13 years,0.0,0.0727223828434944,0.0,0.5309011340141296,0.2858027815818786,0.3119076490402221,0.0,0.0,0.0,13 years
1720,number of goals scored by ronaldo against barcelona,18,16,0.0,0.2452007532119751,0.0,0.8516418933868408,0.5343758463859558,0.5839807987213135,0.0,0.0,0.0,16
1721,this is a responsibility of every united states citizen,Jury duty,Jus soli,0.0,0.014791022054851,0.0,0.2294335216283798,0.2210091203451156,0.22374626994133,0.0,0.0,0.0,Jus soli
1722,this is a responsibility of every united states citizen,Jury duty,Individual shared responsibility provision,0.0,0.0094609195366501,0.0,0.3143637180328369,0.2794509828090668,0.3067726492881775,0.0,0.0,0.0,Individual shared responsibility provision
1723,this is a responsibility of every united states citizen,Jury duty,Congress,0.0,0.0094407880678772,0.0,0.2712159752845764,0.2105749696493148,0.2661296725273132,0.0,0.0,0.0,Congress
1724,this is a responsibility of every united states citizen,Jury duty,identity,0.0,0.0094933286309242,0.0,0.2857879400253296,0.1783752888441085,0.2250581383705139,0.0,0.0,0.0,identity
1725,this is a responsibility of every united states citizen,Jury duty,responsibility to protect,1.0,0.0090374508872628,0.0,0.3626091778278351,0.3042317926883697,0.2801962792873382,0.0,0.0,0.0,responsibility to protect
1726,this is a responsibility of every united states citizen,Jury duty,pay taxes,1.0,0.0092097138985991,0.0,0.3031014502048492,0.3503869473934173,0.3982696235179901,0.0,0.0,0.0,pay taxes
1727,this is a responsibility of every united states citizen,Jury duty,filial support,1.0,0.0093601467087864,0.0,0.2464253753423691,0.2442469000816345,0.2790278196334839,0.0,0.0,0.0,filial support
1728,this is a responsibility of every united states citizen,Jury duty,right to have rights,1.0,0.0099701099097728,0.0,0.3006480634212494,0.2513734698295593,0.2681538164615631,0.0,0.0,0.0,right to have rights
1729,this is a responsibility of every united states citizen,Jury duty,Voting for federal office,1.0,0.0090626263990998,0.0,0.3173185884952545,0.2258406430482864,0.2391320168972015,0.0,0.0,0.0,Voting for federal office
1730,who was the first king of england and what year,Canute the Great,927,0.0,0.0096753323450684,0.0,0.2846579253673553,0.1672430634498596,0.1807852238416672,0.0,0.0,0.0,927
1731,who was the first king of england and what year,Canute the Great,Egbert of Wessex,0.0,0.0095608076080679,0.0,0.3118769228458404,0.0780041962862014,0.0634708628058433,0.0,0.0,0.0,Egbert of Wessex
1732,who was the first king of england and what year,Canute the Great,12 July 927,0.0,0.0094955572858452,0.0,0.2797782719135284,0.1313327848911285,0.1434279382228851,0.0,0.0,0.0,12 July 927
1733,who was the first king of england and what year,Canute the Great,"Charles, Prince of Wales",0.0,0.0095688123255968,0.0,0.3314022421836853,0.1304143965244293,0.1185308098793029,0.0,0.0,0.0,"Charles, Prince of Wales"
1734,who was the first king of england and what year,Canute the Great,Henry III,0.0,0.0097824353724718,0.0,0.2929534018039703,0.0956932976841926,0.0782941505312919,0.0,0.0,0.0,Henry III
1735,who was the first king of england and what year,Canute the Great,thelstan,0.0,0.0101649593561887,0.0,0.4403939545154572,0.1412224471569061,0.1369075775146484,0.0,0.0,0.0,thelstan
1736,who was the first king of england and what year,Canute the Great,\u00e6thelstan,2.0,0.0113529441878199,0.0,0.2745537161827087,0.257766991853714,0.219726026058197,0.0,0.0,0.0,æthelstan
1737,who is britain's longest serving prime minister,Sir Robert Walpole,Robert Walpole,2.0,0.9060900807380676,0.8,0.8776065111160278,0.9265973567962646,0.9291896224021912,0.0,0.8,0.8928571428571429,Robert Walpole
1738,who won the match between india and pakistan,India,pakistan,1.0,0.0105393650010228,0.0,0.5895814895629883,0.4431506395339966,0.5363683104515076,0.0,0.0,0.0,pakistan
1739,who won the match between india and pakistan,India,asia pacific,0.0,0.0102641498669981,0.0,0.4451410472393036,0.3442141711711883,0.4024370014667511,0.0,0.0,0.0,asia pacific
1740,who won the match between india and pakistan,India,United States,0.0,0.009645365178585,0.0,0.2783606350421905,0.3185402750968933,0.3477982878684997,0.0,0.0,0.0,United States
1741,who won the match between india and pakistan,India,mexico,0.0,0.0095920730382204,0.0,0.4907912611961365,0.3535248339176178,0.4183614552021026,0.0,0.0,0.0,mexico
1742,who won the match between india and pakistan,India,Switzerland,0.0,0.0096208322793245,0.0,0.4530012011528015,0.1671829223632812,0.2174492478370666,0.0,0.0,0.0,Switzerland
1743,who won the match between india and pakistan,India,Asia,0.0,0.0141432750970125,0.0,0.5663828253746033,0.4462920725345611,0.5336592197418213,0.0,0.0,0.0,Asia
1744,who won the match between india and pakistan,India,Israel,2.0,0.0107619334012269,0.0,0.5163576602935791,0.3773371875286102,0.4738326966762543,0.0,0.0,0.0,Israel
1745,who won the match between india and pakistan,India,west indies,0.0,0.2964766323566437,0.0,0.3560880720615387,0.582568347454071,0.6077991724014282,0.0,0.0,0.0,west indies
1746,who won the match between india and pakistan,India,Pakistan,0.0,0.0499980896711349,0.0,0.5895814895629883,0.4350296258926391,0.5294379591941833,0.0,0.0,0.0,Pakistan
1747,tv series theme song hit the road jack,Unhappily Ever After,route 66,0.0,0.009854014031589,0.0,0.2402997463941574,-0.0177135467529296,-0.0667195469141006,0.0,0.0,0.0,route 66
1748,tv series theme song hit the road jack,Unhappily Ever After,Hit the Road Jack,0.0,0.0097606424242258,0.0,0.2728263139724731,0.0463570393621921,0.0066436347551643,0.0,0.0,0.0,Hit the Road Jack
1749,tv series theme song hit the road jack,Unhappily Ever After,Ray Charles,0.0,0.0097411992028355,0.0,0.2417231500148773,0.0399796366691589,0.0161461904644966,0.0,0.0,0.0,Ray Charles
1750,tv series theme song hit the road jack,Unhappily Ever After,The Killing Stones,0.0,0.0096630314365029,0.0,0.2850537896156311,0.0921171829104423,0.0644242540001869,0.0,0.0,0.0,The Killing Stones
1751,tv series theme song hit the road jack,Unhappily Ever After,rise up,0.0,0.0099408291280269,0.0,0.2583454549312592,0.0822656005620956,0.0410543717443943,0.0,0.0,0.0,rise up
1752,tv series theme song hit the road jack,Unhappily Ever After,Margie Hendrix,0.0,0.0096047250553965,0.0,0.203717976808548,0.1148866862058639,0.1033249348402023,0.0,0.0,0.0,Margie Hendrix
1753,who sings the song go rest high on the mountain,Vince Gill,Matt Walst,0.0,0.0104190902784466,0.0,0.2474644184112549,0.1574179679155349,0.160609945654869,0.0,0.0,0.0,Matt Walst
1754,who sings the song go rest high on the mountain,Vince Gill,Mormon Tabernacle Choir,0.0,0.009518546052277,0.0,0.1880183815956116,0.0438580587506294,-0.0152736492455005,0.0,0.0,0.0,Mormon Tabernacle Choir
1755,who sings the song go rest high on the mountain,Vince Gill,Johnny Keyes and the Magnificents,0.0,0.0092498520389199,0.0,0.2829004526138305,0.1542043983936309,0.1361478269100189,0.0,0.0,0.0,Johnny Keyes and the Magnificents
1756,who sings the song go rest high on the mountain,Vince Gill,ola belle reed,1.0,0.0105375545099377,0.0,0.2331339418888092,0.1200659275054931,0.1211050972342491,0.0,0.0,0.0,ola belle reed
1757,what time is assassin's creed origins set in,49–47 BCE,ptolemaic period,0.0,0.047255951911211,0.0,0.2645526230335236,0.0866418704390525,0.0526127517223358,0.0,0.0,0.0,ptolemaic period
1758,what time is assassin's creed origins set in,49–47 BCE,near the end of the Ptolemaic period,0.0,0.042152464389801,0.0,0.3362073600292206,0.1026682406663894,0.0658095031976699,0.0,0.0,0.0,near the end of the Ptolemaic period
1759,what time is assassin's creed origins set in,49–47 BCE,1509,0.0,0.0121065434068441,0.0,0.4310038983821869,0.0846995487809181,0.0664408728480339,0.0,0.0,0.0,1509
1760,what time is assassin's creed origins set in,49–47 BCE,49\\u201347 BCE,2.0,0.5219630002975464,0.5,0.5144568085670471,0.7847389578819275,0.8330309391021729,0.0,0.6666666666666666,0.25,49–47 BCE
1761,what time is assassin's creed origins set in,49–47 BCE,49 -- 47 BCE,2.0,0.9405515193939208,0.4,0.8150146007537842,0.9279904961586,0.9379846453666688,0.0,1.0,0.131578947368421,49 -- 47 BCE
1762,what time is assassin's creed origins set in,49–47 BCE,49 BCE,2.0,0.7318504452705383,0.5,0.8861265778541565,0.7939102053642273,0.7855416536331177,0.0,0.8,0.25,49 BCE
1763,who won the women's british open in 2018,Georgia Hall,Naomi Osaka,0.0,0.009412839077413,0.0,0.2388347834348678,0.0902983620762825,0.0817691311240196,0.0,0.0,0.0,Naomi Osaka
1764,who wrote birds do it bees do it,Cole Porter,John Burroughs,0.0,0.009868886321783,0.0,0.279479444026947,0.1800858825445175,0.1923766732215881,0.0,0.0,0.0,John Burroughs
1765,who wrote birds do it bees do it,Cole Porter,Barry Stuart,0.0,0.0105496374890208,0.0,0.2659282684326172,0.2281288057565689,0.2307336330413818,0.0,0.0,0.0,Barry Stuart
1766,who wrote birds do it bees do it,Cole Porter,Gerald Fried,0.0,0.0100691998377442,0.0,0.2496617883443832,0.0520409569144248,0.0340113900601863,0.0,0.0,0.0,Gerald Fried
1767,who wrote birds do it bees do it,Cole Porter,Jewel Akens,0.0,0.011022106744349,0.0,0.2131184786558151,0.2110730707645416,0.218313068151474,0.0,0.0,0.0,Jewel Akens
1768,who wrote birds do it bees do it,Cole Porter,Fiona Shaw,0.0,0.0100957229733467,0.0,0.272010862827301,0.0639045313000679,0.0445618964731693,0.0,0.0,0.0,Fiona Shaw
1769,who did the jets play in super bowl 3,Baltimore Colts,the New York Giants,0.0,0.0096651026979088,0.0,0.4367312490940094,0.2447652816772461,0.2351459264755249,0.0,0.0,0.0,the New York Giants
1770,what is the value of a national merit scholarship,"$2,500",nearly $35 million,0.0,0.1070790737867355,0.0,0.551243782043457,0.2886141240596771,0.2721856236457825,0.0,0.0,0.131578947368421,nearly $35 million
1771,what is the value of a national merit scholarship,"$2,500",university scholarships,0.0,0.0120404250919818,0.0,0.2722653150558472,0.0321836024522781,-0.0060283164493739,0.0,0.0,0.0,university scholarships
1772,what is the value of a national merit scholarship,"$2,500","$ 25, 000",0.0,0.2344228774309158,0.0,0.8161840438842773,0.3562658131122589,0.3393928408622741,0.0,0.0,0.131578947368421,"$ 25, 000"
1773,what is the value of a national merit scholarship,"$2,500",$1,0.0,0.1372827291488647,0.0,0.724686324596405,0.3804933428764343,0.3900426030158997,0.0,0.0,0.25,$1
1774,what is the value of a national merit scholarship,"$2,500",6,0.0,0.0222870334982872,0.0,0.4199070334434509,0.1250710040330886,0.1282280385494232,0.0,0.0,0.0,6
1775,who plays annie pearson on this is us,Faithe Herman,mandy moore,0.0,0.0096867615357041,0.0,0.2957071661949157,0.1469951122999191,0.1354150623083114,0.0,0.0,0.0,mandy moore
1776,who plays annie pearson on this is us,Faithe Herman,chrissy metz,0.0,0.0104866670444607,0.0,0.2747227847576141,0.3205481171607971,0.3107070326805115,0.0,0.0,0.0,chrissy metz
1777,when does walking dead season 9 episode 7 air,"November 18, 2018","October 7, 2018",0.0,0.2912798225879669,0.3333333333333333,0.8842701315879822,0.595888614654541,0.5754131078720093,0.0,0.3333333333333333,0.46875,"October 7, 2018"
1778,when does walking dead season 9 episode 7 air,"November 18, 2018","november 25, 2018",0.0,0.4115902781486511,0.6666666666666666,0.9215344190597534,0.6269335150718689,0.6009090542793274,0.0,0.6666666666666666,0.6388888888888888,"november 25, 2018"
1779,when does walking dead season 9 episode 7 air,"November 18, 2018","April 2, 2017",0.0,0.1175832897424698,0.0,0.7800990343093872,0.1829175949096679,0.1499407887458801,0.0,0.0,0.125,"April 2, 2017"
1780,when does walking dead season 9 episode 7 air,"November 18, 2018","February 25, 2018",0.0,0.2831648588180542,0.3333333333333333,0.8636690974235535,0.4918770790100097,0.4652931094169617,0.0,0.3333333333333333,0.46875,"February 25, 2018"
1781,when does walking dead season 9 episode 7 air,"November 18, 2018","February 12, 2017",0.0,0.1173224300146102,0.0,0.8258723020553589,0.2669547200202942,0.2580123245716095,0.0,0.0,0.125,"February 12, 2017"
1782,who played marty mcfly's girlfriend in back to the future,Claudia Grace Wells,Michael J. Fox,0.0,0.0094105536118149,0.0,0.2740019261837005,0.0018541010795161,-0.0399634651839733,0.0,0.0,0.0,Michael J. Fox
1783,when did the star wars ride open at disney world,"July 12, 1989","january 9, 1987",0.0,0.1210377886891365,0.0,0.8202093839645386,0.5334770679473877,0.5619949102401733,0.0,0.0,0.125,"january 9, 1987"
1784,when did the star wars ride open at disney world,"July 12, 1989","November 16, 2015",0.0,0.0133223524317145,0.0,0.7386547923088074,0.2128650695085525,0.2056748270988464,0.0,0.0,0.125,"November 16, 2015"
1785,when did the star wars ride open at disney world,"July 12, 1989","april 22, 1998",0.0,0.0323001034557819,0.0,0.7642842531204224,0.1629244089126587,0.1378585994243621,0.0,0.0,0.125,"april 22, 1998"
1786,when did the star wars ride open at disney world,"July 12, 1989",1987,1.0,0.1295585483312606,0.0,0.5478445291519165,0.4603347480297088,0.4858775734901428,0.0,0.0,0.0,1987
