id	qid1	sentence1	qid2	sentence2	label
6095	364079	0/1/2/18/4/5/6/7/8/9/13/11/12/10/14/15	364079	0/1/2/3/4/5/6/7/8/12/10/11/12/13/14/15	1
6096	305359	0/1/2/3/4/5/6/7/8	305359	0/1/2/3/7/5/6/4/8	0
6097	361943	0/1/2/3/4/5/6/9/8/7/10	361943	0/1/2/3/4/5/6/7/8/9/10	0
6098	278588	0/1/2/3/4/5/6/7/20/9/10/11/12/13/14/15/16/19/18/17/8/21/22/23	278588	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/17/20/21/22/23	0
6099	165312	0/1/2/3/4/7/8/6/5/8/9	277441	0/1/2/3/4/5/6/7/8/9/10/11/12/13	1
6100	424269	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/9/16/17/18/19/20/21	424269	0/1/2/3/4/5/6/7/8/9/18/19/12/13/14/9/16/17/18/11/20/21	1
6101	373467	0/1/2/3/4/5/6/7/8/9/10	373467	0/1/2/3/4/5/6/(194772,4)/(247370,13):(40477,2):(132793,8)/9/10	0
6102	7772	0/1/6/7/8/4/5/2/3/9/10	7772	0/1/2/3/4/5/6/7/8/9/10	0
6103	471140	0/1/2/13/4/8/6/7/8/9/8/19/26/3/14/15/16/17/18/11/20/21/22/23/24/18/12/27	471140	0/1/2/16/4/8/6/7/5/9/5/11/12/3/14/12/13/17/18/19/20/21/22/23/24/25/15/27	0
6104	374984	12/1/10/3/4/5/2/3/12/9/2/11/8/13/14/15/16/17/18/19/20/21/22/23/24	374984	4/1/6/7/0/9/10/7/8/5/6/11/0/13/14/15/16/(237992,12)/18/(506658,2)/20/21/22/23/24	1
6105	433166	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21	433166	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21	1
6106	438665	0/1/2/3/4/5/6/7/8/9/10/11	438665	0/1/9/3/4/5/6/7/8/2/10/11	0
6107	20716	0/1/2/3/4/5/6	20716	0/1/2/3/4/5/6	1
6108	391297	0/7/2/3/4/5/6/1/8/9/10/11/12	391297	0/1/2/3/4/5/6/7/8/9/10/11/12	0
6109	258259	0/1/2/3/4/5/10/11/9/6/7/8/12	258259	0/1/2/3/4/5/6/7/11/9/10/8/12	1
6110	428295	0/1/2/(40480,1)/5/6/7/8/9/10/11/12	428295	0/6/2/(271534,1)/5/1/7/8/9/10/11/12	0
6111	384395	0/1/2/3/4/5/6/7/8/9/10/11/9/13/14/15/16/17/18/19	384395	0/1/2/3/4/5/6/7/8/12/10/11/12/13/14/15/16/17/11/19	1
6112	509331	0/1/2/3/4/5/11/12/8/9/10/6/12/13/14	509331	0/1/2/3/4/5/6/7/8/9/10/11/7/13/14	0
6113	200892	0/9/2/3/4/5/6/7/0/1/10/11/12/13/14	200892	8/1/2/3/4/5/6/7/17/9/10/11/12/13/14	1
6114	187513	0/1/2/3/4/5/6/11/8/9/10/7/12/13	187513	0/1/2/3/4/5/6/7/8/9/10/11/12/13	0
6115	242509	0/1/2/3/4/5/6/7/8/9/10/11	242509	0/1/2/6/4/5/3/7/8/9/10/11	0
6116	397115	0/1/2/3/(173074,1)/4/5/6/7/8/9/19/11/12/13/14/15/16/17/18/10/20/21/22	397115	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22	0
6117	430776	0/1/2/3/4/5/6/7/2/9/10/11/12/13/14/15	430776	0/1/2/13/4/5/6/7/2/9/10/11/12/3/14/15	0
6118	16062	0/1/2/3/4/5/6/7/8/9/10/11	16062	0/1/2/3/4/5/6/7/8/9/10/11	1
6119	123385	0/1/2/3/8/5/6/12/4/9/10/11/12/13/14/15/16/17	123385	0/1/2/3/4/5/6/12/8/9/10/11/12/13/14/15/16/17	0
6120	478171	0/1/2/3/4/5/6/7/8/9/10/11/19/13/14/15/16/10/18/12/20/8/22/10/24/25/26/27/28	478171	0/1/2/3/20/5/6/7/21/(201084,9)/9/10/18/19/13/14/15/16/17/18/12/4/8/(204186,7)/22/10/24/25/26/27/28	0
6121	401483	0/1/2/3/4/5/6/7/8/9/5/11/12	401483	0/1/2/5/4/10/11/7/8/9/5/6/12	0
6122	353631	0/1/2/3/4/5/6/7/8/14/10/11/14/13/12/15/16/17/18/19/20/21/22	353631	0/1/2/3/4/5/6/15/14/10/11/9/13/9/17/16/7/8/18/19/20/21/22	1
6123	526724	0/1/2/3/4/7/6/5/8/9/10/11/12/13/14	526724	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	1
6124	110289	0/1/2/3/4/3/6/24/8/9/10/11/12/13/14/15/16	110289	0/1/2/3/4/5/6/24/8/9/10/11/12/13/14/15/16	1
6125	341915	0/1/2/3/4/5/3/7/8	341915	0/1/5/6/4/2/6/7/8	1
6126	290528	0/1/2/3/4/5/6/7	290528	0/1/2/3/4/5/6/7	1
6127	274271	7/1/13/14/4/5/6/0/8/9/13/11/12/13/3/15	274271	7/1/2/3/4/5/6/7/8/9/22/11/12/13/14/15	0
6128	254947	0/1/6/4/3/7	254947	2/0/1/2/3/4/2/6/7/5	0
6129	63788	0/1/2/3/4/5/18/7/8/9/10/11/2/13/14/15/16/17/18/19/20/21/22/23/24/14/26/27/28	63788	0/1/2/3/4/5/6/7/8/9/10/11/2/13/25/15/16/17/18/19/23/24/22/20/21/25/26/27/28	1
6130	430197	0/1/6/3/4/5/2/7/8/9	430197	0/1/2/3/4/5/6/7/8/9	0
6131	421063	0/1/2/3/4/5/6/7/8/9/3/11/12/13/14/17/16/15/18	421063	0/6/2/10/4/5/1/7/8/9/10/11/12/13/14/15/16/17/18	0
6132	497163	22/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/9/20/21/22/23/24/25/26/27	497163	16/1/2/3/4/5/6/7/8/19/10/11/12/13/14/15/0/25/18/19/20/21/22/23/24/17/26/27	1
6133	251531	0/1/2/10/11/12/20/7/8/9/3/11/5/17/14/15/16/6/18/19/13/21	251531	0/1/2/3/4/5/6/7/8/9/10/4/5/13/14/15/16/17/18/19/6/21	0
6134	38681	0/1/2/3/4/5/6/7/8/9/10/11/12/13	38681	0/1/2/6/4/5/3/7/8/9/10/11/12/13	0
6135	70067	0/1/2/3/4/5/18/7/8/20/6/11/12/13/14/15/16/17/6/19/9/21/22	70067	0/1/2/3/4/5/6/7/8/9/6/11/12/13/14/15/16/17/10/19/20/21/22	0
6136	327848	0/1/5/6/4/2/3/7/8/9/10/11/12/13/14	327848	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	1
6137	85620	0/1/2/3/4/5/6/7/8/9/10/19/12/13/14/8/16/17/18/19/20/8/22/23/24/25/26/27	85620	0/1/2/3/4/5/6/7/8/9/10/19/12/13/14/21/16/17/18/19/20/15/22/23/24/25/26/27	1
6138	460086	0/1/5/3/4/2/6/7/8/9/10	460086	0/4/2/3/1/5/6/7/8/9/10	1
6139	89148	11/1/2/7/4/5/6/3/8/9/10/0/12/13/14/15/16/17/18/19/20/21/11/23/24/25/26/27/28/29	89148	22/1/2/7/4/5/6/7/8/9/10/11/1/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29	1
6140	476001	0/1/2/3/8/5/10/7/4/9/6/11/12/13/17/15/16/17/18/19/20	476001	0/1/2/3/8/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20	1
6141	398691	0/1/2/7/8/5/6/3/4/9/10/11	398691	0/1/2/3/4/5/6/7/8/9/10/11	0
6142	377069	0/1/2/3/4/5/6/7/8/9	377069	0/1/2/3/4/8/6/7/5/9	0
6143	461248	0/1/2/3/4/5/6/7/8/9/10/11/12/13	461248	0/1/2/3/12/5/6/7/8/9/10/11/4/13	0
6144	79693	0/10/(96271,3):(5628,3):(274112,1)/3/4/5/6/(242120,7)/(465826,19)/8/9/10/11/12	79693	0/10/2/3/4/5/6/7/8/9/1/11/12	0
6145	271196	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/5/16/17/18/19/20/21/22/23/24	271196	0/1/2/3/4/15/6/7/8/9/10/11/12/13/14/5/16/17/18/19/20/21/22/23/24	1
6146	297960	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/17	297960	0/1/2/3/4/5/6/7/22/9/10/11/12/13/14/15/16/28/18/19/20/21/8/23/24/25/26/27/17	0
6147	402839	0/1/2/3/4/5	402839	0/4/2/3/1/5	0
6148	118370	0/1/2/3/4/5/6/7/8/14/10/11/12/11/9/15/16	118370	0/1/2/3/4/5/6/7/8/9/10/13/12/11/14/10/16	1
6149	148984	0/1/2/3/4/5/6/7/8/9/2/11/12/13/14/15/16/17	148984	0/1/10/3/4/5/6/7/8/9/2/11/12/13/14/15/16/17	1
6150	495536	0/1/2/5/6/7/8/9/10/11/12/13/14/(60416,4)/16/17	495536	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17	1
6151	32422	0/1/2/3/4/5/6/7/8/9/10/11/12/13	32422	0/1/7/8/4/5/6/2/3/9/10/11/12/13	0
6152	93374	0/1/2/3/4/5/6/13/8/9/10/11/12/7/14/15/16/17/13/19/20/21	93374	0/1/2/3/4/5/15/13/8/9/10/11/12/13/14/17/16/6/7/19/20/21	0
6153	499962	0/1/2/3/4/5/6/7/8	499962	0/1/2/3/4/6/7/5/8	1
6154	396449	0/1/2/7/3/4/2/6/8	396449	0/1/2/3/4/2/6/7/8	0
6155	484095	0/1/2/3/4/5/15/16/8/13/10/11/12/13/14/6/16/8/18	484095	0/1/2/3/4/5/6/14/8/9/10/11/12/13/7/15/16/17/18	0
6156	24778	0/1/2/3/4/5/14/7/8/9/10/11/12/13/6/7/16	24778	0/1/2/13/4/5/14/15/8/9/10/11/12/3/14/7/16	0
6157	473311	0/1/2/3/7/5/6/7/8/9/12/11/10/13/14/15/16/22/18/19/20/21/17/23/24/25/26	473311	0/1/(55271,3)/3/12/5/6/12/8/15/7/11/4/13/7/14/9/16/17/18/19/20/21/22/23/24/25/26	1
6158	242723	0/1/5/3/4/16/6/7/8/9/10/11/12/13/14/15/16/17/18/19	242723	0/1/2/3/4/5/6/7/8/17/10/11/12/9/14/15/2/13/18/19	0
6159	489418	0/1/14/3/4/5/6/7/8/9/10/11/12/13/2/15/16/17/18/19	489418	0/1/2/15/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19	0
6160	48283	0/1/2/3/4/5	48283	0/1/4/3/2/5	0
6161	368758	0/1/3/2/4/5/6/7/8/9	368758	0/1/2/3/4/5/6/7/8/9	1
6162	226542	22/1/2/3/4/5/6/1/11/9/10/8/12/13/14/22/16/17/24/19/20/21/0/23/18/25/10/27/28/29/30/31	226542	15/1/2/(356337,5)/4/5/6/23/11/9/10/8/12/13/14/16/22/7/18/19/20/21/15/17/18/25/10/27/28/29/30/31	0
6163	261588	0/1/2/3/4/5/6/7/6/9/10/11/12/13/14/15	261588	0/1/2/13/14/5/6/7/8/9/10/11/12/3/4/15	0
6164	276710	0/11/2/14/4/10/6/7/8/9/10/11/12/13/14	276710	0/11/2/14/4/5/6/7/8/9/10/1/12/13/14	1
6165	505002	0/1/2/3/4/8/6/7/5/9/10/(174508,2)/(332623,10)/(186350,9)/12/13	505002	0/1/2/3/4/5/9/7/8/9/10/(173621,7)/(147671,18)/(422910,10)/12/13	1
6166	262749	0/15/2/12/4/(323071,13)/6/7/8/10/11/12/4/14/15/16/17	262749	5/0/15/2/3/13/5/6/(139307,10)/5/10/11/12/13/14/1/16/17/9	1
6167	486594	0/1/2/3/1/5/6/7/8/9/10/11/12/13/14/15/16	486594	0/8/2/3/4/5/6/7/4/9/10/11/12/13/14/15/16	1
6168	211972	0/1/2/3/4/5	211972	0/1/2/3/4/5	1
6169	354256	0/1/2/7/4/5/6/3/8/9	354256	0/1/2/3/4/5/6/7/8/9	0
6170	96444	0/1/2/3/4/5/6/7/8/9/10/11/3/13/14/15/16/17/22/19/20/21/22/23/15	96444	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/24/16/17/18/19/20/21/22/4/24	1
6171	290625	0/1/11/3/4/20/6/7/8/9/10/11/12/13/14/15/16/17/18/19/5/21/22/23/24/25/26/27/28/29	290625	0/1/11/3/4/5/6/7/8/9/10/2/4/13/17/15/16/14/18/19/20/21/22/18/24/25/26/27/28/29	0
6172	488357	0/1/(301152,19):(271343,13):(125384,6):(422291,14):(44858,2)/3/4/(533397,3)/6/7/8/9/10	488357	0/1/2/3/4/5/6/7/8/9/10	0
6173	223750	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/9	223750	0/1/14/3/4/15/8/9/10/11/12/13/2/5/6/7/16	0
6174	153264	0/1/2/3/4/13/6/7/8/9/10/11/12/5/14	153264	0/1/10/3/4/5/6/2/8/9/7/11/12/13/14	0
6175	386486	0/1/2/3/4/8/7/5/6/9	386486	0/1/2/3/4/5/6/7/8/9	0
6176	240621	23/24/25/26/27/28/29/30/26/32/33/34	240621	23/24/30/26/27/28/29/25/11/32/33/34	0
6177	411085	0/1/2/3/4/5/6/7/21/14/10/11/12/13/9/15/16/17/18/19/20/21/22	411085	0/1/2/3/4/5/6/7/8/14/10/11/12/13/9/15/16/17/18/19/20/21/22	1
6178	376574	0/1/(123163,6):(434804,6)/10/5/6/7/8/(455589,10)/9/10/11	376574	0/1/2/9/10/5/6/7/8/3/4/11	0
6179	132330	0/1/2/3/4/5/6/7/8/9/10/11/12	132330	0/1/2/3/4/5/6/10/8/9/7/11/12	0
6180	534757	0/1/2/16/4/5/6/17/8/9/20/11/12/13/14/15/3/17/18/19/20	534757	0/1/2/3/4/5/6/17/8/9/20/11/12/13/14/2/16/17/18/19/20	0
6181	282323	0/1/2/3/4/5/6/7/8/9	282323	0/1/2/5/4/3/6/7/8/9	0
6182	36352	0/1/2/3/4/5/6/7/8/9	36352	0/1/2/3/4/5/6/7/(189745,21)/9	1
6183	287136	0/1/2/3/4/5/6/7/8/9/10/(339244,6):(45155,14):(262801,4)/13/14/15/16	287136	0/1/2/3/4/5/6/7/8/9/10/(339244,6):(369817,8):(262801,4)/13/14/15/16	1
6184	528700	0/1/2/3/13/5/6/7/13/9/10/11/12/8/14/15/16	528700	0/1/6/3/4/5/6/7/8/9/10/11/12/8/14/15/16	1
6185	330539	15/16/17/21/19/20/18/22/23	330539	15/16/17/18/19/20/21/19/23	1
6186	376318	0/1/2/3/4/5/6/7/8/9/10/11	376318	8/2/3/4/5/6/7/0/1/9/10/11	0
6187	156152	0/12/2/3/4/5/6/7/8/9/10/11/1/13/14/15/16/17/18	156152	0/1/2/14/15/5/6/7/8/9/10/11/12/2/3/15/16/17/18	0
6188	500133	0/1/2/3/4/8/9/7/5/9/10	500133	0/1/2/3/4/5/9/7/8/6/10	1
6189	204837	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/25/16/17/18/19/20/26/28/23/22/15/26/27/24/27/30/31/32/33	204837	0/1/2/3/4/5/6/7/8/9/10/16/12/13/14/15/11/17/18/19/20/21/22/23/24/15/21/27/28/29/30/31/32/33	0
6190	214911	0/1/2/3/4/5/6/7/8/9/10/11/12/13	214911	0/1/2/7/4/5/6/10/8/9/3/11/12/13	0
6191	443791	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/10	443791	0/1/2/3/4/5/6/7/8/9/10/11/12/17/14/15/16/13/18/19/10	1
6192	253787	0/1/2/3/4/5/6/12/8/9/10/11/7/13/14/15/16/17/18/19	253787	0/1/2/3/16/5/6/12/8/9/10/11/12/13/14/18/4/17/15/19	0
6193	55857	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17	55857	0/16/2/3/4/5/6/7/8/9/10/11/12/13/14/15/1/17	0
6194	514852	0/1/2/3/4/5/6/7/8/9/13/12/11/14/15/17	514852	10/0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/10/17/16	0
6195	113436	0/1/2/3/4/5/6/7/8/1/10/11	113436	0/9/8/3/4/5/6/(208598,6)/7/2/3/1/10/11	0
6196	447010	0/1/2/3/4/5/6/7/8/9/2/11/12/13/14	447010	0/1/10/7/4/5/6/3/8/9/2/11/12/13/14	0
6197	12261	0/1/2/3/4/10/6/7/14/9/5/11/12/13/8/15	12261	0/1/2/3/4/10/6/13/(40152,15)/9/10/11/12/7/(368213,8)/15	0
6198	357769	0/1/2/3/4/5/6/7/8/9/10/11/12/13/23/15/14/17/18/19/20/21/22/16/24/25	357769	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25	0
6199	57843	0/1/2/3/20/5/12/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23	57843	0/1/2/3/20/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/4/21/22/23	1
6200	355379	0/1/2/3/4/5/6/7/8/9/10/11/12/13	355379	0/1/2/3/12/7/8/9/10/11/4/5/6/13	0
6201	283786	0/1/2/7/6/9/8/11/4/5/8/3/12/13/14/15/16/17/18/19	283786	0/1/2/3/8/5/8/7/6/9/6/11/12/13/14/15/16/17/18/19	1
6202	323518	0/1/2/3/4/5/6/15/8/9/10/11/12/13/14/15/16/17/18/19/20/7/22/23/24/25/26/27/28/29	323518	0/1/2/3/4/5/6/7/8/9/14/11/12/13/10/7/16/17/18/19/20/21/22/23/24/25/26/27/28/29	0
6203	430848	0/1/2/3/4/5/6/7/4/9/10/11/12/13	430848	0/11/2/3/4/5/6/7/4/9/10/1/12/13	0
6204	279207	0/1/2/3/4/5/6/7/8/9	279207	0/1/4/3/2/5/6/7/8/9	1
6205	411625	0/1/2/3/4/5/6/7/16/9/10/11/12/13/14/15/8/17/18/19/20/21/22	411625	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22	0
6206	74738	0/1/17/3/15/5/6/7/8/9/10/11/12/13/14/15/16/2/18/19	74738	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/4/16/2/18/19	1
6207	278169	0/1/2/3/8/15/6/17/4/19/20/11/12/3/4/5/6/7/4/9/20/21/22	278169	0/1/2/13/14/5/6/7/8/19/20/11/12/3/14/15/16/17/8/9/20/21/22	0
6208	471308	0/1/2/7/4/18/6/3/8/9/10/18/12/13/14/15/16/17/(486662,2)/5/7/20/21	471308	0/1/2/3/4/5/6/7/8/9/10/18/12/13/14/15/1/17/11/3/20/21	0
6209	113297	0/1/2/3/6/5/4/7/8	113297	0/1/2/3/4/5/6/7/8	0
6210	255337	0/1/2/3/4/9/6/7/8/9/10	255337	0/1/2/3/8/9/6/7/4/5/10	0
6211	78192	0/1/2/3/4/5/6/7/8/9	78192	0/6/2/3/4/5/1/7/8/9	0
6212	418913	0/1/2/15/4/5/6/7/8/9/10/11/12/13/14/3/16/17	418913	0/1/14/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17	0
6213	261019	0/1/2/3/10/5/6/12/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/14	261019	0/1/2/3/10/5/6/7/13/9/4/11/12/8/25/15/16/17/18/19/20/21/22/23/24/14	0
6214	140585	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/19/18/19/20/21/22/9/24/25	140585	0/1/2/3/4/5/6/7/8/23/10/11/12/13/14/15/22/19/18/17/20/21/16/9/24/25	0
6215	83356	0/1/2/11/4/5/6/7/8/20/10/15/12/13/14/3/16/17/18/19/9/21/22	83356	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/9/21/22	0
6216	194776	0/15/2/3/4/5/6/14/8/9/10/11/12/13/0/1/16/17/18/19/20/21/22/23/24/7/26/27/28/29	194776	0/1/2/12/4/5/6/18/8/9/10/11/3/13/25/1/16/17/14/19/20/21/22/23/24/7/26/27/28/29	0
6217	103040	0/3/4/5/6/11/2/7/8/9/10/1/18/13/14/15/16/2/12/19/20/21/22/23/24	103040	0/1/17/3/4/5/6/7/8/9/10/11/12/13/21/15/16/17/18/19/20/21/15/23/24	0
6218	477179	0/1/2/3/4/5	477179	0/1/4/3/2/5	0
6219	365132	0/1/2/3/4/5/6	365132	0/1/5/3/4/2/6	0
6220	470652	0/1/2/3/10/5/6/12/8/9/14/11/14/13/7/15/16/17/18/19/20/21/22/23/24/25/26/18	470652	0/1/8/3/12/2/6/12/8/9/12/13/14/11/4/15/16/26/27/0/20/21/22/23/24/25/17/18	1
6221	462929	0/21/2/3/17/5/6/7/8/9/10/11/12/13/14/15/16/4/18/19/20/1/26/23/24/25/22/27/28/29	462929	0/21/2/3/17/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29	0
6222	491189	0/1/18/3/4/5/6/7/8/9/10/11/15/13/14/12/16	491189	0/1/2/3/4/5/6/7/8/9/10/14/12/13/11/15/16	1
6223	149167	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19	149167	0/17/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/1/18/19	1
6224	197690	0/1/11/3/4/5/6/13/23/9/19/11/12/7/14/15/16/17/18/19/20/6/7/23/24	197690	0/1/11/3/4/5/6/7/8/9/10/2/6/13/14/15/16/17/18/10/2/6/22/23/24	0
6225	410243	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16	410243	0/1/2/3/4/5/6/7/8/14/10/11/12/13/9/15/16	0
6226	417843	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20	417843	0/1/2/3/4/5/6/7/8/9/18/11/12/13/14/15/16/17/10/19/20	0
6227	14576	0/1/2/3/4/5/6/7/8/9/17/11/18/13/14/15/9/17/12/19/20/21	14576	0/1/2/3/4/5/6/7/8/16/17/11/12/13/14/15/16/10/18/19/20/21	1
6228	519184	0/1/2/11/4/5/6/7/8/24/10/3/12/13/14/15/16/17/18/19/20/21/1/23/24/25/26/13/14/29	519184	0/1/2/3/4/5/6/7/13/14/9/10/11/12/27/14/15/16/17/18/19/20/21/22/23/24/25/26/8/29	0
6229	278392	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	278392	0/1/2/3/4/5/(7530,11):(10955,6):(29247,7)/7/8/9/10/11/12/13/14	1
6230	302501	0/1/2/3/4/5/20/8/9/18/11/12/13/14/15/16/17/10/19/6/7/(312754,17)/21/22/1/24/25/26/27/28	302501	0/1/2/3/16/5/6/7/8/9/18/11/12/13/14/15/4/17/10/19/20/21/22/1/24/25/26/27/28	0
6231	509248	0/1/2/3/11/5/6/7/8/9/10/4/12/13/14/2/16/17/18/19/20/21	509248	0/1/15/3/4/5/6/7/8/9/10/11/12/13/14/2/16/17/18/19/20/21	0
6232	370613	0/1/2/9/4/11/6/7/2/15/16/5/12/13/14/3/4/17	370613	0/1/8/3/16/11/6/7/2/9/16/5/12/13/14/15/16/17	0
6233	425303	0/1/2/3/4/5/14/7/8/14/15/11/17/13/9/10/11/17/18	425303	0/1/2/3/4/5/14/7/8/9/10/16/17/13/14/15/11/17/18	1
6234	124953	16/17/18/19/14/10/1/12	124953	15/10/1/12/9/14/9/16/17/18/12/9	1
6235	293798	0/1/2/3/4/5/6/7/8/9/10/15/12/13/14/2/16/17/18	293798	0/1/15/16/4/5/6/7/8/9/10/2/12/13/14/2/3/17/18	1
6236	296808	0/1/2/3/4/5/6/7/8/9/10/11/12/(439392,3):(212958,10)/(205793,2)/15	296808	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15	0
6237	499846	26/14/15/16/17/18/19/23/21/39/20/12	499846	13/14/15/16/47/18/19/20/21/22/23/12	0
6238	452654	0/1/2/9/10/5/6/7/2/3/10/11/12/13/14/15/16/17	452654	0/1/8/3/10/5/6/7/2/9/10/11/12/13/14/15/16/17	0
6239	387962	0/1/2/3/4/5/6/7/12/9/10/11/8/13	387962	0/1/2/3/4/5/6/7/8/9/10/11/12/13	0
6240	450479	0/1/2/3/4/11/6/10/8/9/7/11/12/13/14/15/16/17	450479	0/1/2/3/4/5/6/7/8/9/10/5/12/13/14/15/16/17	0
6241	437836	0/1/11/3/4/11/6/7/13/9/10/2/12/1/14/15/16	437836	0/1/2/3/4/11/6/7/8/9/10/2/12/13/14/15/16	0
6242	100218	0/7/2/3/4/5/6/1/8/9	100218	0/1/2/3/4/5/6/7/8/9	0
6243	500560	0/1/2/3/4/5/6/7/8/9	500560	0/8/2/3/4/5/6/7/1/9	0
6244	375934	0/1/14/3/4/5/17/7/8/9/10/11/12/13/14/15/4/6/18/19	375934	0/1/14/15/16/5/6/18/8/9/10/11/12/13/2/15/4/6/7/19	0
6245	425617	0/1/2/3/4/5/6/7/8/9/10/11	425617	0/8/2/3/1/5/6/7/(3444,3)/9/10/11	0
6246	291020	0/1/2/8/9/5/6/7/3/4/10/11/12	291020	0/1/2/3/4/5/6/7/8/9/10/11/12	0
6247	434389	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	434389	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	1
6248	105110	0/1/2/3/4/5/11/12/13/9/10/11/7/8/14/15/16/17	105110	0/1/2/3/4/5/11/7/8/9/10/11/12/8/14/15/16/17	0
6249	336340	0/1/13/3/4/5/6/7/15/9/10/11/12/6/14/8/16	336340	0/1/6/3/4/5/6/14/15/9/10/11/12/13/7/15/16	0
6250	334671	0/1/2/3/4/5/6/7/8/9/10/11/12/13/7/15/16/17/18/19/20/21	334671	0/1/2/3/4/5/6/14/8/19/10/11/12/13/7/15/12/17/18/9/20/21	0
6251	275872	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16	275872	0/1/6/3/4/5/2/7/8/9/10/11/12/13/14/15/16	0
6252	262539	0/1/2/3/4/11/12/7/8/9/10/5/6/13/14/15	262539	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15	0
6253	83965	0/1/2/3/4/5/6	83965	0/1/5/3/4/2/6	0
6254	14949	0/1/2/3/4/5/6/10/8/9/7/11/12	14949	0/1/2/3/4/5/6/7/8/9/10/11/12	0
6255	529910	0/1/2/3/4/5/6/7/8	529910	0/1/6/3/4/5/2/7/8	0
6256	500329	0/1/2/3/4/10/28/7/8/9/5/11/12/18/14/15/16/17/13/19/20/21/22/23/24/25/26/27/6/29	500329	0/23/2/3/4/10/6/7/8/9/17/11/12/13/14/15/16/5/18/19/20/21/22/1/24/25/26/27/28/29	0
6257	469702	0/1/6/3/4/5/2/7/8	469702	0/1/2/3/4/5/6/7/8	0
6258	108131	0/1/2/3/4/5/6/7	108131	0/1/5/3/4/2/6/7	0
6259	162858	0/1/2/3/4/10/6/7/8/9/5/11/12/13/14/15	162858	0/1/2/8/4/10/6/7/3/9/10/11/12/13/14/15	0
6260	490752	0/1/2/3/10/5/16/7/8/3/4/11/12/13/18/15/16/17/14/19/(251543,6)/(19474,21)/21/22/23/24	490752	0/1/2/3/4/11/16/7/8/3/10/5/12/13/14/15/16/17/18/19/(375548,41)/(262401,6)/21/22/23/24	0
6261	29392	0/1/2/16/20/21/6/7/8/9/10/11/12/13/14/15/19/17/18/3/4/5/22	29392	0/1/2/19/4/21/6/7/8/9/10/11/12/13/14/15/19/17/18/19/20/5/22	0
6262	23656	0/1/2/3/4/5/6/13/8/9/10/11/12/7/14/15/16/17/18/19/29/21/22/23/13/28/26/27/25/29	23656	0/1/2/3/4/5/6/7/8/9/10/11/12/7/14/15/16/17/18/19/20/21/22/23/7/25/26/27/28/29	1
6263	186639	0/1/2/3/4/5/6/7/8/9/10/11/26/13/14/15/16/17/18/5/6/7/22/23/15/25/12/27/28/29	186639	0/1/2/3/4/19/6/7/8/9/27/17/18/19/20/21/22/23/24/25/12/10/11/14/13/14/24/16/28/29	0
