,answer1,answer2,label,sas,f1,berttrained,bertvanilla,bi_encoder,bleu,rouge_L,meteor,0_bert_score_prime,1_bert_score_prime,2_bert_score_prime,3_bert_score_prime,4_bert_score_prime,5_bert_score_prime,6_bert_score_prime,7_bert_score_prime,8_bert_score_prime,9_bert_score_prime,10_bert_score_prime,11_bert_score_prime,0_bert_score,1_bert_score,2_bert_score,3_bert_score,4_bert_score,5_bert_score,6_bert_score,7_bert_score,8_bert_score,9_bert_score,10_bert_score,11_bert_score,12_bert_score_prime,12_bert_score
502,"""Variations of Snow and Ice in the past and at present on a Global and Regional Scale""",the IPCC from the WWF report,0.0,0.0092195179313421,0.0,0.1646446585655212,0.3923722505569458,0.100113958120346,0.0,0.0869565217391304,0.0684931506849315,0.26335898,0.30837882,0.32976505,0.34441656,0.29247406,0.25935194,0.25070888,0.2812012,0.28855586,0.30729693,0.30983302,0.37507355,0.33912995,0.33372644,0.39237225,0.3719038,0.37649328,0.4000937,0.37991005,0.36858073,0.36565366,0.36049777,0.4214061,0.48560467,0.16464463,0.43371728
503,"Jones et al. 1998, Pollack, Huang & Shen 1998, Crowley & Lowery 2000 and Briffa 2000",Jones et al. and Briffa reconstructions,1.0,0.6028684377670288,0.5,0.5500231385231018,0.6335692405700684,0.5465237498283386,0.0,0.5,0.7095046854082999,0.50651616,0.5269633,0.5280218,0.5221822,0.5161413,0.52711874,0.5333338,0.5424398,0.54401577,0.54618245,0.55684894,0.6088786,0.6044784,0.61970747,0.63356936,0.64147043,0.642937,0.66621315,0.66311496,0.6763663,0.6819162,0.6853714,0.7168049,0.74112755,0.55002314,0.70477545
504,18 July 2000,May 2000,0.0,0.3483820259571075,0.4,0.617351770401001,0.730453372001648,0.6288352012634277,0.0,0.4,0.2380952380952381,0.5751958,0.62920094,0.66344017,0.68958414,0.7043273,0.7287138,0.7504829,0.75971895,0.7345686,0.72375304,0.6723216,0.68552786,0.6619215,0.71796787,0.7304534,0.75697786,0.7594747,0.78348833,0.79630363,0.78745985,0.77812415,0.76115143,0.7436156,0.71816593,0.6173518,0.6039882
505,14,Ten,0.0,0.262474924325943,0.0,0.4264966547489166,0.5656170845031738,0.4993306398391724,0.0,0.0,0.0,0.07015802,0.12423186,0.20540643,0.25182173,0.29340267,0.3843735,0.41282076,0.4257751,0.4377858,0.46616545,0.43707514,0.47975457,0.4514739,0.49376005,0.5656171,0.6169486,0.6558013,0.66968215,0.64836997,0.65264213,0.66392803,0.64597625,0.6012274,0.5923407,0.42649674,0.48613605
506,Ten,14,0.0,0.1374451220035553,0.0,0.4264966249465942,0.5656170845031738,0.4993306398391724,0.0,0.0,0.0,0.07015802,0.12423186,0.20540643,0.25182173,0.29340267,0.3843735,0.41282076,0.4257751,0.4377858,0.46616545,0.43707514,0.47975457,0.4514739,0.49376005,0.5656171,0.6169486,0.6558013,0.66968215,0.64836997,0.65264213,0.66392803,0.64597625,0.6012274,0.5923407,0.42649674,0.48613605
507,9–88 cm,0.5–1.4 m,0.0,0.0527411587536335,0.0,0.1662455201148986,0.5847134590148926,0.1223728582262992,0.0,0.0,0.0,0.44858676,0.478588,0.50925016,0.55024457,0.58466786,0.60572755,0.61623913,0.6243666,0.6014911,0.5567884,0.517861,0.4219809,0.48045254,0.52808225,0.58471346,0.5550313,0.56489885,0.54730725,0.5162456,0.45523202,0.45059866,0.4659963,0.49604693,0.5365934,0.16624555,0.4341264
508,50–140 cm,9–88 cm,0.0,0.2626094222068786,0.5,0.1410358399152755,0.7265641689300537,0.0670291855931282,0.0,0.3333333333333333,0.25,0.67631793,0.69937235,0.70416176,0.7081919,0.7098361,0.69072914,0.68678355,0.65436286,0.649711,0.6218243,0.5967761,0.466457,0.69402647,0.7207373,0.7265642,0.71611494,0.7328545,0.7480746,0.7281592,0.67998147,0.6575961,0.6580302,0.6681572,0.7000361,0.14126179,0.6295484
509,regional burden sharing conflicts,varying regional cost-benefit analysis and burden-sharing conflicts with regard to the distribution of emission reductions,1.0,0.6365406513214111,0.2222222222222222,0.6114926934242249,0.6360138058662415,0.6087393164634705,0.0,0.3809523809523809,0.0719424460431654,0.40131712,0.44824806,0.49714303,0.5310243,0.55236953,0.5620759,0.5949416,0.6273444,0.6339458,0.64253575,0.65066326,0.66828865,0.4910593,0.5789199,0.6360138,0.61052954,0.6016957,0.62043786,0.61735034,0.61782914,0.6256695,0.6192577,0.65477854,0.68008924,0.6114927,0.6402528
510,other scientific bodies,scientific papers and independently documented results,1.0,0.5072327256202698,0.2222222222222222,0.4627933502197265,0.4649069607257843,0.4396135509014129,0.0,0.2222222222222222,0.087719298245614,0.28672507,0.32299268,0.35866013,0.39416173,0.39220837,0.36807546,0.39846873,0.4476907,0.46423554,0.46109918,0.43760002,0.5325602,0.3540682,0.4205313,0.46490687,0.4707078,0.46893734,0.5007928,0.48801193,0.47755107,0.48860598,0.5293957,0.55812144,0.5924508,0.4627934,0.5371422
511,IPCC,the IPCC,2.0,0.9559227228164672,1.0,0.9313850402832032,0.9127925634384156,0.9424384832382202,0.0,0.6666666666666666,0.2631578947368421,0.788064,0.8013362,0.82418394,0.8290987,0.8177276,0.8299526,0.8737771,0.88386697,0.8961875,0.903681,0.90118545,0.91216093,0.8457239,0.88409764,0.91279227,0.89747846,0.87351215,0.85514873,0.8438285,0.8350029,0.83539283,0.8340053,0.8485885,0.8508765,0.9313851,0.7974583
512,composite number,primes,0.0,0.0098758311942219,0.0,0.2694289684295654,0.3408239185810089,0.2876437306404114,0.0,0.0,0.0,0.15635966,0.18516256,0.24554126,0.23923181,0.28795037,0.29081297,0.3021918,0.35382092,0.39368135,0.3833053,0.35489714,0.4454203,0.20535937,0.2617589,0.34082392,0.3861784,0.43583733,0.486559,0.49723482,0.48799777,0.52685034,0.5674403,0.5844682,0.60029733,0.26942897,0.5494053
513,the statistical behaviour,distribution,0.0,0.0283540561795234,0.0,0.3395368158817291,0.3903829157352448,0.3753897249698639,0.0,0.0,0.0,0.16670069,0.19826986,0.2280713,0.26071447,0.26479387,0.26437896,0.23173101,0.24075602,0.25595334,0.27584276,0.25630152,0.30877626,0.1646996,0.2746674,0.3903827,0.45368487,0.4627175,0.47032857,0.4668643,0.47695556,0.4985101,0.5101724,0.56419015,0.6293009,0.3395368,0.5595093
514,prime ideals,prime elements,0.0,0.5859630107879639,0.5,0.7036796808242798,0.7208208441734314,0.7353872060775757,0.0,0.5,0.25,0.50382537,0.5140111,0.56363565,0.5738524,0.58931714,0.61949587,0.61744654,0.6342457,0.66326344,0.68044144,0.6752404,0.720253,0.6290948,0.6714378,0.72082084,0.7575157,0.8018732,0.83182126,0.8332552,0.831522,0.8514047,0.8570448,0.8671279,0.86097574,0.7036796,0.8280636
515,Christian Goldbach,mathematicians,0.0,0.0096930302679538,0.0,0.0812520384788513,0.2668743133544922,0.0729649811983108,0.0,0.0,0.0,0.1318608,0.17831044,0.19017488,0.17607525,0.16248265,0.15529032,0.15116769,0.13303867,0.13950376,0.12871493,0.13421908,0.18740581,0.12849717,0.1588687,0.26687428,0.28682098,0.29578155,0.3102864,0.31089538,0.3096419,0.3357208,0.38001144,0.3843713,0.43465844,0.081252046,0.33164823
516,the sum of divisors function,relationship of the number to its corresponding value of Euler's totient function,0.0,0.0266302563250064,0.2666666666666666,0.2823012173175812,0.5122935175895691,0.2215935587882996,0.0,0.3333333333333333,0.1229508196721311,0.45839506,0.4848857,0.49173298,0.4910739,0.4703192,0.46225438,0.48189643,0.5031465,0.5037791,0.5097824,0.5275685,0.5164546,0.41697833,0.4743531,0.5122935,0.4843643,0.50425786,0.5195394,0.5044913,0.5009531,0.53312576,0.5330379,0.6024073,0.65059847,0.28230113,0.6391976
517,Euler's totient function,sum of divisors function,0.0,0.1036952286958694,0.2857142857142857,0.2765295803546905,0.4090537130832672,0.2302294224500656,0.0,0.25,0.125,0.35969713,0.36734676,0.34959105,0.36307645,0.37221217,0.38416782,0.3928443,0.44085792,0.44498363,0.46597943,0.49087685,0.47659257,0.3158055,0.35594133,0.4090538,0.4058883,0.45469627,0.46889985,0.47880992,0.484523,0.53474325,0.53224456,0.60068494,0.6421817,0.27652967,0.6099003
518,only the single number 1,eliminate all multiples of 1,0.0,0.5214998722076416,0.2222222222222222,0.437089204788208,0.4501111209392548,0.4225636124610901,0.0,0.2,0.1,0.31724828,0.3385028,0.37699348,0.40418732,0.38570225,0.38007513,0.44401896,0.46653402,0.47760686,0.48395687,0.46306935,0.49290934,0.39556816,0.41930923,0.45011118,0.44666183,0.45365828,0.46390447,0.45003527,0.45310175,0.45618016,0.47382954,0.47727352,0.5199195,0.43708926,0.48081493
519,the Rhind papyrus,Egyptian fraction,0.0,0.009313553571701,0.0,0.1467533558607101,0.3459176421165466,0.0921720713376998,0.0,0.0,0.0,0.11425353,0.13629279,0.17478353,0.20025878,0.17911083,0.19061932,0.22061875,0.27580625,0.27869067,0.2783183,0.28119007,0.2946368,0.16128671,0.24330631,0.3459177,0.34748453,0.3419482,0.3601798,0.36386734,0.36223096,0.4164813,0.4202247,0.46865734,0.5356832,0.14675343,0.46097392
520,only three divisions,only for those m that are prime,0.0,0.0089821089059114,0.2,0.2759781181812286,0.448607861995697,0.2227966040372848,0.0,0.2,0.0757575757575757,0.29865757,0.33402488,0.35559502,0.3585131,0.32547322,0.2913491,0.28959897,0.33746666,0.35364082,0.37114057,0.35149083,0.37191665,0.38109887,0.38640428,0.44860786,0.42128855,0.4169776,0.4191896,0.41923812,0.41588965,0.40559462,0.37968585,0.37756756,0.41633832,0.27597806,0.3742901
521,Solovay-Strassen tests,Miller-Rabin,0.0,0.0107381204143166,0.0,0.1776465028524398,0.3323155641555786,0.1321431398391723,0.0,0.0,0.0,0.2705243,0.29558998,0.30006084,0.31915852,0.33634904,0.34487343,0.35441732,0.35618874,0.3504856,0.34251982,0.32277188,0.3631379,0.2671154,0.28859076,0.33231556,0.3662824,0.38984463,0.4261638,0.42802113,0.42379028,0.4395675,0.43583345,0.4352301,0.48270983,0.17764652,0.4780959
522,primorial primes,Fermat,0.0,0.0098370192572474,0.0,0.200735867023468,0.264207124710083,0.2117719799280166,0.0,0.0,0.0,0.06596416,0.069671236,0.09556825,0.106141634,0.14930837,0.20701075,0.23665266,0.2859832,0.2933345,0.2989781,0.29369035,0.38088357,0.19050789,0.2183154,0.26420712,0.30825055,0.35960674,0.39766297,0.4089333,0.400059,0.40431124,0.39090726,0.3656498,0.39785984,0.20073591,0.4104216
523,Fermat primes,Mersenne,0.0,0.0096233217045664,0.0,0.2501396536827087,0.2751982510089874,0.2374895215034485,0.0,0.0,0.0,0.17168014,0.19968426,0.18977934,0.19202985,0.18305771,0.20186047,0.255779,0.30463803,0.33062926,0.35786843,0.39343718,0.64770365,0.1980296,0.2454142,0.27519828,0.2917177,0.32868496,0.36833075,0.39400336,0.37862006,0.39008123,0.39032385,0.353447,0.34300023,0.25013977,0.397534
524,The Electronic Frontier Foundation,"$150,000",0.0,0.0104900663718581,0.0,0.1512831896543502,0.295633316040039,0.14047372341156,0.0,0.0,0.0,0.07357159,0.11238726,0.13074465,0.14290503,0.14428851,0.13908154,0.17136768,0.17749286,0.19591792,0.18257208,0.19730772,0.23755734,0.1822342,0.21952075,0.29563323,0.29656985,0.30947298,0.32027212,0.31085813,0.31803373,0.3280841,0.32641485,0.36143824,0.37515217,0.15128313,0.40247497
525,n < p < 2n − 2,A or μ,0.0,0.0098909074440598,0.0,0.2513936460018158,0.2788703143596649,0.2479856163263321,0.0,0.0,0.0,0.12293627,0.15448229,0.21096127,0.2540221,0.30554205,0.32145396,0.34591904,0.37456617,0.38436788,0.39975384,0.3699353,0.3705212,0.16916032,0.22914045,0.27887028,0.2841912,0.28225663,0.30633086,0.3360703,0.33859676,0.3438981,0.34439167,0.39013645,0.43395835,0.2513937,0.3935239
526,diverges,exceeds any given number,0.0,0.0155901685357093,0.0,0.0625637993216514,0.2588268220424652,0.0278688613325357,0.0,0.0,0.0,0.30531725,0.32940644,0.3396008,0.32319567,0.30827454,0.250699,0.23922807,0.25766972,0.25589344,0.2573644,0.19233151,0.19284382,0.15680562,0.17240277,0.25882682,0.28304812,0.30975163,0.33158782,0.33678496,0.33512995,0.32720843,0.33761483,0.37697533,0.43607178,0.0625638,0.27812767
527,identity,algebraic,0.0,0.0094744879752397,0.0,0.2324339002370834,0.4757382869720459,0.270549476146698,0.0,0.0,0.0,0.04790549,0.10557781,0.14002071,0.14604597,0.16331507,0.14197764,0.19208962,0.20314236,0.22580226,0.20887068,0.20854354,0.31677425,0.19996095,0.28589776,0.47573835,0.5744452,0.6378851,0.6584569,0.6791198,0.6848898,0.708955,0.74232787,0.76808816,0.77966464,0.23243393,0.75197864
528,twin prime conjecture,Polignac's,0.0,0.0123001607134938,0.0,0.1345600038766861,0.2729257941246033,0.1306318938732147,0.0,0.0,0.0,0.07027341,0.10582074,0.13698702,0.14599676,0.1524227,0.16845125,0.1962605,0.22833648,0.25571615,0.26244533,0.24255869,0.28028956,0.12978135,0.16576555,0.2729258,0.28747186,0.29917067,0.31425473,0.31493866,0.32010397,0.3410776,0.3532634,0.3939739,0.47145575,0.13455996,0.31938776
529,indecomposability,minimality,0.0,0.017861783504486,0.0,0.3091489672660827,0.2776974141597748,0.3399009704589844,0.0,0.0,0.0,0.15630591,0.20876563,0.24093454,0.27916738,0.31844604,0.32071164,0.32314482,0.3552438,0.35830042,0.36963737,0.38917708,0.4589555,0.1577571,0.22346886,0.2776974,0.3332933,0.37606174,0.43941966,0.4372033,0.4511192,0.49554205,0.5208393,0.51090986,0.5315984,0.30914894,0.49179807
530,the smallest subfield,Q or the finite field with p elements,0.0,0.2999471127986908,0.0,0.2479921728372573,0.4040091335773468,0.1950917840003967,0.0,0.1818181818181818,0.0666666666666666,0.2739646,0.2939398,0.33176818,0.36610225,0.34078026,0.31390095,0.3243802,0.34409124,0.3582289,0.3758333,0.36252794,0.35770878,0.32467446,0.3613301,0.40400913,0.3917277,0.38106126,0.40065092,0.38411206,0.38515016,0.40380526,0.42643082,0.44166926,0.4683086,0.24799232,0.4005287
531,4k + 3,Z,0.0,0.0109161017462611,0.0,0.1078137829899787,0.2787258327007293,0.0899849161505699,0.0,0.0,0.0,0.07142326,0.07767778,0.113295384,0.16034114,0.17695707,0.20290525,0.20888917,0.2351927,0.26416218,0.23689099,0.21968666,0.20331705,0.19020523,0.23772003,0.2787258,0.26548967,0.3190216,0.33733335,0.35192135,0.36256248,0.4016437,0.4276762,0.44289055,0.49827176,0.107813805,0.4042101
532,Europe,Germany,0.0,0.0719578489661216,0.0,0.5628612041473389,0.5994718074798584,0.6377252340316772,0.0,0.0,0.0,0.4642404,0.5592108,0.60686374,0.65131724,0.670546,0.5726287,0.5985366,0.57636976,0.5467573,0.5362953,0.5152327,0.5688604,0.5426978,0.54721445,0.59947175,0.6553664,0.7154645,0.73929083,0.722075,0.7281452,0.7450329,0.76335275,0.7255676,0.72456455,0.5628612,0.67409265
533,Netherlands,Germany,0.0,0.1002994105219841,0.0,0.4256099462509155,0.5310124158859253,0.4618900418281555,0.0,0.0,0.0,0.41278502,0.48126835,0.49285161,0.53056955,0.5521409,0.58133435,0.5273355,0.44763875,0.40383324,0.38299042,0.3590548,0.38989294,0.41529694,0.5279087,0.5310124,0.6323328,0.6765025,0.71903634,0.69019425,0.68853194,0.67026365,0.6805586,0.6261809,0.6495163,0.42560986,0.6478547
534,1st century BC,Roman-era,0.0,0.0257691610604524,0.0,0.2931951284408569,0.4031980335712433,0.3058774769306183,0.0,0.0,0.0,0.10334223,0.11509075,0.1372883,0.15287615,0.17965755,0.253895,0.32751662,0.3534388,0.36520138,0.374824,0.3445462,0.36803222,0.23899162,0.36424065,0.4031981,0.39887995,0.3789521,0.4123928,0.40013075,0.37941828,0.4144245,0.41578963,0.45581168,0.46317372,0.29319507,0.45703554
535,Gaulish name Rēnos,Rhenus,2.0,0.1325847506523132,0.0,0.5581824779510498,0.239854633808136,0.5817244052886963,0.0,0.0,0.0,0.14706922,0.16918604,0.2127728,0.26839826,0.31772175,0.38421696,0.4381712,0.48262793,0.4823137,0.4797539,0.48099872,0.5535246,0.1218972,0.16585281,0.2398546,0.2657222,0.29846594,0.32535687,0.3439734,0.37100857,0.39959764,0.42650682,0.4501901,0.5053073,0.5581826,0.4470438
536,Hoek van Holland,(1036.20 km),0.0,0.0105839129537343,0.0,0.1004697903990745,0.2243764847517013,0.0523650795221328,0.0,0.0,0.0,0.075076446,0.086156406,0.09000892,0.113864355,0.12549734,0.137656,0.17463656,0.2294944,0.25121388,0.2623478,0.25838768,0.28539914,0.15048292,0.18657267,0.22437648,0.25106585,0.24578199,0.27176642,0.24990574,0.22967839,0.20787308,0.18525438,0.21436746,0.314809,0.10046982,0.2804106
537,"Rhine-kilometers""",kilometres,1.0,0.5340471863746643,0.0,0.543135404586792,0.5075640082359314,0.5087727904319763,0.0,0.0,0.0,0.3184707,0.35377198,0.39894313,0.42304507,0.42998302,0.4836067,0.558369,0.62221694,0.63263124,0.6547066,0.66817874,0.66024745,0.44582036,0.5007661,0.5075639,0.48939815,0.5158392,0.5343426,0.53850895,0.53666055,0.53150374,0.53407085,0.58634937,0.64086914,0.54313546,0.57200575
538,Austria,Liechtenstein,0.0,0.0103137055411934,0.0,0.2170298993587494,0.5098183155059814,0.2516354024410248,0.0,0.0,0.0,0.087319836,0.12241595,0.14240655,0.16063254,0.16826536,0.21550578,0.22275062,0.24546371,0.21216969,0.15927966,0.18670292,0.2610308,0.385293,0.43108693,0.5098182,0.6218277,0.67839444,0.7163028,0.7293806,0.7205619,0.736109,0.7381021,0.7676085,0.769131,0.21702997,0.72393847
539,Switzerland,Liechtenstein,0.0,0.0109158484265208,0.0,0.3189137876033783,0.4520317912101746,0.3429589867591858,0.0,0.0,0.0,0.12693301,0.17191207,0.1885498,0.21590756,0.2080855,0.23456606,0.2736295,0.3094545,0.26873568,0.2582826,0.26642695,0.32715583,0.3544713,0.42612493,0.4520319,0.5941981,0.656342,0.66148525,0.65227437,0.6638975,0.71055186,0.72509223,0.7366053,0.73486835,0.3189139,0.61002874
540,Lake Constance,West by the Alter Rhein,0.0,0.0092576816678047,0.0,0.1598180085420608,0.2882521748542785,0.1479653716087341,0.0,0.0,0.0,0.089433216,0.1298107,0.17648785,0.19911802,0.21329564,0.19842367,0.21024966,0.22096278,0.20236865,0.20225981,0.20774028,0.24480918,0.17576687,0.18771726,0.28825223,0.30604297,0.33154845,0.3663349,0.3781385,0.40342197,0.44638658,0.45321238,0.49563444,0.53346044,0.15981807,0.44655338
541,parallel to the canalized Rhine,into the lake,0.0,0.0098219690844416,0.0,0.2057486623525619,0.4914231598377228,0.1977583467960357,0.0,0.25,0.15625,0.3017438,0.35268363,0.38115284,0.41476774,0.39391935,0.3737391,0.34046727,0.37680608,0.37614605,0.33373737,0.27742553,0.2867963,0.41673616,0.4207587,0.49142337,0.50244874,0.5097511,0.54274523,0.5081376,0.5118363,0.51120585,0.5197627,0.53850627,0.56693727,0.20574868,0.49642122
542,Lake Rhine,Seerhein,2.0,0.0096770413219928,0.0,0.4408591687679291,0.277704119682312,0.4854399561882019,0.0,0.0,0.0,0.12179044,0.16241315,0.17676622,0.19901702,0.22905187,0.28856036,0.33579758,0.36302957,0.35470375,0.3352482,0.31225604,0.39104903,0.15990317,0.2061647,0.27770412,0.29893985,0.32202408,0.34883502,0.38055825,0.40622586,0.44055784,0.44968298,0.4755474,0.5282997,0.44085917,0.45028797
543,Rheinbrech,Upper Lake,0.0,0.0094160037115216,0.0,0.2667008936405182,0.2292464822530746,0.2944392263889313,0.0,0.0,0.0,0.103094704,0.12249759,0.1384683,0.14541346,0.15597539,0.19425157,0.22760959,0.2927368,0.29860693,0.29721433,0.30397642,0.3636025,0.15582027,0.16148238,0.22924648,0.23272146,0.26001948,0.30180433,0.3400327,0.36923498,0.3988077,0.42369983,0.40965933,0.4620901,0.26670086,0.39156985
544,Rheinbrech,Upper Lake,0.0,0.0094160037115216,0.0,0.2667008936405182,0.2292464822530746,0.2944392263889313,0.0,0.0,0.0,0.103094704,0.12249759,0.1384683,0.14541346,0.15597539,0.19425157,0.22760959,0.2927368,0.29860693,0.29721433,0.30397642,0.3636025,0.15582027,0.16148238,0.22924648,0.23272146,0.26001948,0.30180433,0.3400327,0.36923498,0.3988077,0.42369983,0.40965933,0.4620901,0.26670086,0.39156985
545,Lindau,Mainau,0.0,0.2824545502662659,0.0,0.4965676665306091,0.2721318006515503,0.5029944181442261,0.0,0.0,0.0,0.17833063,0.21479881,0.25697416,0.30944756,0.38189903,0.465645,0.51117516,0.5447486,0.5637819,0.581591,0.5820925,0.5810773,0.16556373,0.19551878,0.2721318,0.32285643,0.37478176,0.4388121,0.45013273,0.44150507,0.48924002,0.5248883,0.5541692,0.5814851,0.49656776,0.47907308
546,Moselle,Neckar,0.0,0.0105557469651103,0.0,0.2423338145017624,0.2463841140270233,0.296208918094635,0.0,0.0,0.0,0.05668985,0.07087783,0.09197157,0.12420472,0.15255909,0.1659343,0.20623712,0.22315414,0.2194615,0.24953397,0.2964379,0.48420385,0.110715,0.14590131,0.24638413,0.25306928,0.28327572,0.32346347,0.3764012,0.3730233,0.40595436,0.40297407,0.41589177,0.3967144,0.24233381,0.32988286
547,plants and factories,industry,1.0,0.1915659755468368,0.0,0.302273154258728,0.4789030253887177,0.3245290219783783,0.0,0.0,0.0,0.1642382,0.22254653,0.2659157,0.2819648,0.31888106,0.26868516,0.32405567,0.31661645,0.31271508,0.3067151,0.31929803,0.44045147,0.2818219,0.37451747,0.4789029,0.52494466,0.5290796,0.54302365,0.54269105,0.53638184,0.5517444,0.5286764,0.5519732,0.59543955,0.30227312,0.5440424
548,Switzerland,Lower Rhine,0.0,0.0110319247469306,0.0,0.2302455753087997,0.2937023937702179,0.2532560527324676,0.0,0.0,0.0,0.09415973,0.1362106,0.1609179,0.16200922,0.16507751,0.16925098,0.19315764,0.20487367,0.19212437,0.16457441,0.18978621,0.2517653,0.16542014,0.21754374,0.2937024,0.34366664,0.36253533,0.3988965,0.42980587,0.4226636,0.47121182,0.47780633,0.5002108,0.5167691,0.2302455,0.39035937
549,Switzerland,Duisburg,0.0,0.0102571276947855,0.0,0.1394164115190506,0.2452629953622818,0.1951961070299148,0.0,0.0,0.0,0.14328809,0.18505575,0.22577022,0.2686942,0.27191094,0.26737535,0.23711082,0.2576237,0.22154468,0.21254896,0.18026252,0.20449519,0.14101009,0.18582791,0.24526298,0.26225013,0.3255698,0.31885147,0.3205546,0.321623,0.32366794,0.34011325,0.34405175,0.3330806,0.1394164,0.30174598
